0.000000	-0.138600	0.304920	0.102960	0.011880
2.000000	-0.142560	0.308880	0.095040	0.007920
4.000000	-0.146520	0.344520	0.099000	0.043560
6.000000	-0.150480	0.340560	0.099000	0.039600
8.000000	-0.150480	0.344520	0.099000	0.039600
10.000000	-0.162360	0.352440	0.102960	0.047520
12.000000	-0.158400	0.348480	0.099000	0.055440
14.000000	-0.158400	0.348480	0.099000	0.039600
16.000000	-0.162360	0.360360	0.102960	0.031680
18.000000	-0.162360	0.352440	0.099000	0.039600
20.000000	-0.158400	0.372240	0.095040	0.035640
22.000000	-0.158400	0.360360	0.102960	0.055440
24.000000	-0.158400	0.364320	0.099000	0.039600
26.000000	-0.158400	0.356400	0.110880	0.035640
28.000000	-0.166320	0.364320	0.099000	0.043560
30.000000	-0.158400	0.352440	0.087120	0.019800
32.000000	-0.150480	0.352440	0.087120	0.015840
34.000000	-0.130680	0.332640	0.079200	0.011880
36.000000	-0.130680	0.320760	0.087120	-0.011880
38.000000	-0.134640	0.328680	0.091080	-0.011880
40.000000	-0.138600	0.332640	0.091080	-0.007920
42.000000	-0.130680	0.336600	0.091080	-0.035640
44.000000	-0.130680	0.344520	0.099000	-0.035640
46.000000	-0.122760	0.336600	0.099000	-0.031680
48.000000	-0.106920	0.340560	0.099000	-0.047520
50.000000	-0.110880	0.324720	0.102960	-0.027720
52.000000	-0.099000	0.332640	0.102960	-0.039600
54.000000	-0.091080	0.340560	0.099000	-0.047520
56.000000	-0.067320	0.336600	0.106920	-0.019800
58.000000	-0.063360	0.332640	0.114840	-0.023760
60.000000	-0.071280	0.336600	0.114840	-0.023760
62.000000	-0.055440	0.332640	0.110880	-0.015840
64.000000	-0.051480	0.328680	0.110880	-0.027720
66.000000	-0.051480	0.328680	0.106920	-0.039600
68.000000	-0.047520	0.332640	0.118800	-0.035640
70.000000	-0.051480	0.328680	0.122760	-0.035640
72.000000	-0.043560	0.332640	0.118800	-0.031680
74.000000	-0.039600	0.324720	0.114840	-0.047520
76.000000	-0.039600	0.324720	0.126720	-0.043560
78.000000	-0.031680	0.324720	0.138600	-0.035640
80.000000	-0.035640	0.324720	0.130680	-0.035640
82.000000	-0.039600	0.332640	0.134640	-0.039600
84.000000	-0.031680	0.328680	0.138600	-0.023760
86.000000	-0.035640	0.324720	0.134640	-0.019800
88.000000	-0.035640	0.332640	0.138600	-0.015840
90.000000	-0.039600	0.328680	0.142560	-0.011880
92.000000	-0.035640	0.320760	0.166320	-0.003960
94.000000	-0.035640	0.324720	0.142560	0.003960
96.000000	-0.035640	0.328680	0.150480	-0.003960
98.000000	-0.047520	0.312840	0.154440	-0.003960
100.000000	-0.051480	0.312840	0.154440	-0.000000
102.000000	-0.051480	0.332640	0.162360	0.011880
104.000000	-0.047520	0.336600	0.170280	0.015840
106.000000	-0.047520	0.340560	0.158400	0.027720
108.000000	-0.055440	0.336600	0.154440	0.051480
110.000000	-0.055440	0.332640	0.166320	0.063360
112.000000	-0.063360	0.340560	0.162360	0.047520
114.000000	-0.067320	0.340560	0.158400	0.055440
116.000000	-0.051480	0.336600	0.154440	0.055440
118.000000	-0.059400	0.348480	0.162360	0.055440
120.000000	-0.055440	0.348480	0.162360	0.063360
122.000000	-0.055440	0.364320	0.162360	0.075240
124.000000	-0.063360	0.352440	0.158400	0.075240
126.000000	-0.071280	0.364320	0.150480	0.083160
128.000000	-0.083160	0.352440	0.150480	0.091080
130.000000	-0.095040	0.368280	0.158400	0.095040
132.000000	-0.095040	0.364320	0.146520	0.095040
134.000000	-0.106920	0.372240	0.130680	0.095040
136.000000	-0.102960	0.368280	0.154440	0.095040
138.000000	-0.110880	0.380160	0.138600	0.110880
140.000000	-0.106920	0.384120	0.118800	0.122760
142.000000	-0.106920	0.388080	0.122760	0.118800
144.000000	-0.106920	0.384120	0.114840	0.130680
146.000000	-0.118800	0.388080	0.110880	0.122760
148.000000	-0.114840	0.388080	0.110880	0.122760
150.000000	-0.122760	0.392040	0.114840	0.122760
152.000000	-0.126720	0.396000	0.110880	0.122760
154.000000	-0.130680	0.399960	0.114840	0.122760
156.000000	-0.130680	0.403920	0.099000	0.122760
158.000000	-0.130680	0.399960	0.095040	0.114840
160.000000	-0.130680	0.399960	0.095040	0.118800
