0.000000	0.182160	-0.625680	-0.035640	0.399960
2.000000	0.178200	-0.633600	-0.031680	0.396000
4.000000	0.182160	-0.629640	-0.035640	0.411840
6.000000	0.178200	-0.625680	-0.031680	0.403920
8.000000	0.174240	-0.613800	-0.035640	0.411840
10.000000	0.178200	-0.586080	-0.039600	0.415800
12.000000	0.154440	-0.574200	-0.035640	0.439560
14.000000	0.154440	-0.562320	-0.051480	0.443520
16.000000	0.154440	-0.578160	-0.067320	0.427680
18.000000	0.142560	-0.546480	-0.067320	0.455400
20.000000	0.126720	-0.510840	-0.091080	0.439560
22.000000	0.110880	-0.526680	-0.102960	0.447480
24.000000	0.106920	-0.510840	-0.099000	0.443520
26.000000	0.106920	-0.491040	-0.130680	0.459360
28.000000	0.102960	-0.475200	-0.134640	0.423720
30.000000	0.095040	-0.495000	-0.138600	0.471240
32.000000	0.091080	-0.459360	-0.154440	0.459360
34.000000	0.075240	-0.491040	-0.154440	0.459360
36.000000	0.067320	-0.498960	-0.162360	0.491040
38.000000	0.059400	-0.495000	-0.162360	0.487080
40.000000	0.055440	-0.491040	-0.166320	0.487080
42.000000	0.039600	-0.510840	-0.166320	0.483120
44.000000	0.039600	-0.514800	-0.178200	0.475200
46.000000	0.027720	-0.518760	-0.170280	0.411840
48.000000	0.023760	-0.554400	-0.178200	0.423720
50.000000	0.015840	-0.558360	-0.182160	0.431640
52.000000	0.007920	-0.605880	-0.178200	0.392040
54.000000	0.007920	-0.621720	-0.190080	0.431640
56.000000	0.003960	-0.641520	-0.205920	0.435600
58.000000	0.007920	-0.653400	-0.194040	0.411840
60.000000	0.007920	-0.669240	-0.190080	0.423720
62.000000	0.003960	-0.649440	-0.205920	0.427680
64.000000	0.015840	-0.681120	-0.198000	0.403920
66.000000	0.007920	-0.689040	-0.205920	0.431640
68.000000	0.003960	-0.685080	-0.213840	0.427680
70.000000	0.011880	-0.693000	-0.217800	0.427680
72.000000	0.011880	-0.700920	-0.217800	0.431640
74.000000	0.007920	-0.716760	-0.233640	0.411840
